1 2.68812e+43
10 6.79085e+55
20 1.85445e+64
30 2.35263e+70
40 9.46158e+74
50 2.95931e+78
60 1.21621e+81
70 nan
80 nan
90 nan
100 nan
110 nan
120 nan
130 nan
140 nan
150 nan
160 nan
170 nan
180 nan
190 nan
200 nan
210 nan
220 nan
230 nan
240 nan
250 nan
260 nan
270 nan
280 nan
290 nan
300 nan
310 nan
320 nan
330 nan
340 nan
350 nan
360 nan
370 nan
380 nan
390 nan
400 nan
410 nan
420 nan
430 nan
440 nan
450 nan
460 nan
470 nan
480 nan
490 nan
500 nan
510 nan
520 nan
530 nan
540 nan
550 nan
560 nan
570 nan
580 nan
590 nan
600 nan
610 nan
620 nan
630 nan
640 nan
650 nan
660 nan
670 nan
680 nan
690 nan
700 nan
710 nan
720 nan
730 nan
740 nan
750 nan
760 nan
770 nan
780 nan
790 nan
800 nan
810 nan
820 nan
830 nan
840 nan
850 nan
860 nan
870 nan
880 nan
890 nan
900 nan
910 nan
920 nan
930 nan
940 nan
950 nan
960 nan
970 nan
980 nan
990 nan
